Student_ID,Age,Gender,University_Year,Major,CGPA,Attendance_Percentage,Study_Hours_Per_Week,Projects_Completed,Certifications_Count,Internships,Communication_Skills,Teamwork,Problem_Solving,Interest_Domain,Skill_AWS,Skill_Adobe_XD,Skill_Agile,Skill_Ansible,Skill_Azure,Skill_CI_CD,Skill_Cybersecurity,Skill_Data_Analysis,Skill_Django,Skill_Docker,Skill_Elasticsearch,Skill_FastAPI,Skill_Figma,Skill_Flutter,Skill_GCP,Skill_Git,Skill_GraphQL,Skill_JavaScript,Skill_Kubernetes,Skill_Laravel,Skill_Linux,Skill_Machine_Learning,Skill_MongoDB,Skill_MySQL,Skill_Networking,Skill_Node.js,Skill_NumPy,Skill_PHP,Skill_Pandas,Skill_PostgreSQL,Skill_PyTorch,Skill_Python,Skill_REST_APIs,Skill_React,Skill_React_Native,Skill_Redis,Skill_SQL,Skill_Scrum,Skill_TensorFlow,Skill_Terraform,Skill_TypeScript,Career_Field,Total_Skills,Average_Skill_Level,Experience_Score,Soft_Skill_Score,Academic_Strength
SS02821,20,Male,Senior,Electrical Engineering,2.51,74,4,5,5,0,8,5,6,Data & AI,2,2,5,3,0,1,3,3,1,6,3,5,2,0,3,0,3,0,0,1,0,7,3,3,3,2,8,5,5,1,5,6,3,2,1,3,4,0,9,1,1,Machine Learning Engineer,34,3.38,10,6.33,0.271
SS02822,23,Male,Freshman,Data Science,3.16,100,23,5,2,0,9,8,2,Business & Analytics,2,0,6,0,2,1,0,8,3,5,0,3,0,0,3,4,1,0,0,5,2,4,2,5,1,3,4,1,2,0,2,0,0,5,2,4,7,7,2,0,3,Business Analyst,29,3.41,7,6.33,0.702
SS02823,19,Female,Sophomore,Electrical Engineering,3.11,100,21,5,1,2,8,10,7,Business & Analytics,1,1,2,4,0,0,0,4,3,2,3,2,2,0,3,2,2,0,3,0,5,2,1,7,0,0,7,5,6,7,2,5,1,3,3,0,9,2,1,0,0,Data Analyst,30,3.33,8,8.33,0.677
SS02824,23,Female,Junior,Information Technology,3.63,99,19,5,4,1,6,9,7,Cybersecurity,1,4,3,2,0,1,9,4,1,2,0,6,3,3,4,0,3,6,0,4,7,4,2,5,5,3,0,5,1,1,2,4,3,6,0,1,7,1,1,3,2,SOC Analyst,35,3.4,10,7.33,0.74
SS02825,20,Female,Freshman,Business Analytics,2.92,98,21,11,2,0,6,5,6,Cybersecurity,3,3,0,0,3,1,9,4,0,2,4,5,5,3,3,0,2,2,3,0,7,1,0,5,9,1,0,4,1,0,2,2,2,0,5,2,6,3,3,3,2,SOC Analyst,32,3.44,13,5.67,0.632
SS02826,21,Male,Senior,Data Science,2.88,87,18,4,2,0,5,10,8,Systems & Networking,5,0,5,6,4,3,1,5,2,0,3,2,0,1,0,7,0,1,1,0,8,2,4,2,9,4,2,2,3,0,0,6,2,5,1,1,3,3,3,0,0,Embedded Systems Engineer,31,3.42,6,7.67,0.532
SS02827,23,Female,Freshman,Information Technology,2.92,88,24,7,0,1,6,6,6,Software Development,0,1,6,4,0,3,4,1,0,0,1,1,1,4,3,6,0,4,2,0,0,4,5,3,3,4,0,2,2,0,2,5,8,2,5,0,7,0,5,3,7,Software Engineer,30,3.6,8,6.0,0.595
SS02828,21,Other,Freshman,Information Technology,3.02,77,15,7,3,2,4,6,8,Data & AI,3,2,5,0,4,1,1,6,3,4,5,0,2,0,1,3,0,3,0,3,0,6,3,1,4,1,8,0,6,0,7,8,2,0,4,1,5,4,7,1,2,Data Scientist,32,3.62,12,6.0,0.467
SS02829,19,Male,Sophomore,Information Technology,3.57,72,20,6,1,1,7,9,8,Cybersecurity,5,2,2,3,4,5,6,7,4,3,1,0,1,2,6,0,0,5,4,0,10,0,1,4,7,0,1,0,4,5,3,7,2,3,0,1,10,3,1,0,2,Cybersecurity Analyst,32,3.88,8,8.0,0.569
SS02830,20,Female,Senior,Computer Science,3.07,77,22,6,1,1,4,8,9,Software Development,6,0,2,2,3,0,1,4,3,5,0,2,1,3,0,4,5,5,0,5,3,1,3,3,0,3,5,0,4,2,3,9,8,0,0,2,5,6,0,0,5,Software Engineer,30,3.77,8,7.0,0.534
SS02831,21,Female,Freshman,Artificial Intelligence,3.03,77,17,12,0,3,7,10,8,Cloud & Infrastructure,10,0,0,6,7,8,2,2,0,7,0,0,5,0,3,2,0,1,8,3,6,0,2,3,2,4,1,3,0,1,7,5,0,0,5,3,5,2,0,7,1,DevOps Engineer,29,4.17,15,8.33,0.485
SS02832,25,Female,Junior,Computer Science,3.12,72,27,10,1,2,6,1,5,Cloud & Infrastructure,8,4,5,2,8,7,1,1,0,6,5,0,4,5,4,0,5,3,5,1,7,4,6,1,3,1,2,4,0,3,0,3,6,2,0,0,3,0,1,7,7,Cloud Engineer,33,4.06,13,4.0,0.552
SS02833,23,Male,Junior,Artificial Intelligence,3.15,79,18,8,1,3,4,10,5,Data & AI,4,0,4,3,3,1,1,4,7,6,6,3,6,3,0,1,4,0,5,4,3,4,3,4,4,1,5,3,8,0,6,7,1,1,0,2,3,1,3,5,2,Machine Learning Engineer,36,3.64,12,6.33,0.526
SS02834,22,Female,Sophomore,Electrical Engineering,2.74,97,14,6,5,2,6,9,8,Systems & Networking,3,2,2,4,1,0,5,2,2,3,4,0,3,2,1,10,3,1,1,3,7,0,0,2,7,4,5,2,0,5,0,3,2,0,2,1,1,3,2,3,3,Embedded Systems Engineer,34,3.06,13,7.67,0.538
SS02835,19,Male,Junior,Cybersecurity,2.99,82,25,5,3,2,6,7,2,Cloud & Infrastructure,10,1,1,0,7,5,2,4,2,7,0,3,4,2,6,1,3,1,7,8,8,1,5,2,2,0,4,1,1,2,3,2,2,2,2,3,2,0,1,7,4,Cloud Engineer,37,3.46,10,5.0,0.577
SS02836,24,Male,Junior,Information Technology,3.0,100,16,7,1,4,8,6,7,Cybersecurity,1,3,4,2,0,5,4,3,1,5,3,0,2,3,3,1,2,1,4,0,6,5,1,0,8,0,5,2,1,2,1,7,0,0,4,3,6,3,0,1,7,Cybersecurity Analyst,33,3.3,12,7.0,0.617
SS02837,23,Female,Senior,Computer Science,3.27,71,23,9,0,3,7,6,6,Cloud & Infrastructure,8,3,4,9,6,7,1,4,0,5,0,4,1,0,5,3,0,3,6,4,7,4,1,0,4,2,2,0,2,0,0,7,3,2,1,0,3,2,2,7,0,DevOps Engineer,31,3.94,12,6.33,0.538
SS02838,23,Male,Sophomore,Software Engineering,2.86,79,22,4,1,1,6,4,9,Cybersecurity,1,4,2,6,3,0,4,6,1,2,0,2,4,7,0,1,1,7,0,3,3,0,2,3,7,4,3,1,0,1,1,5,4,0,4,2,7,2,2,1,5,Cybersecurity Analyst,34,3.26,6,6.33,0.511
SS02839,23,Female,Freshman,Business Analytics,3.34,94,28,7,1,4,4,4,5,Data & AI,2,2,1,2,0,3,2,2,3,8,0,2,2,1,1,1,3,0,3,3,4,6,0,1,0,3,6,2,9,5,5,7,2,0,0,0,1,3,3,0,3,Machine Learning Engineer,32,3.16,12,4.33,0.736
SS02840,20,Male,Freshman,Business Analytics,3.19,94,18,7,2,1,10,8,10,Web Development,6,0,0,0,0,3,0,0,1,2,2,1,4,1,2,9,0,5,1,2,4,2,3,1,3,8,0,0,2,1,1,7,8,4,4,3,8,1,3,3,6,Full Stack Developer,32,3.47,10,9.33,0.627
SS02841,21,Female,Sophomore,Computer Science,3.16,65,16,7,0,1,5,3,8,Data & AI,0,3,3,0,3,1,2,3,4,1,5,0,3,3,0,3,1,4,1,5,0,8,0,0,0,1,7,4,5,0,5,7,0,0,1,2,8,0,7,0,0,Data Scientist,27,3.7,8,5.33,0.423
SS02842,20,Female,Sophomore,Data Science,2.96,76,19,7,1,3,6,6,4,Cloud & Infrastructure,9,0,1,0,7,1,3,2,2,8,5,3,1,2,10,6,0,0,4,2,6,4,0,4,6,2,0,5,3,2,2,1,1,1,2,1,0,0,4,9,2,Cloud Engineer,33,3.67,11,5.33,0.484
SS02843,21,Female,Sophomore,Cybersecurity,3.02,87,25,12,1,1,8,6,6,Cybersecurity,3,0,1,6,0,2,9,3,1,1,4,0,2,0,6,0,1,0,3,3,6,0,0,1,8,3,0,2,1,0,0,1,3,1,4,1,5,0,7,4,2,SOC Analyst,29,3.24,14,6.67,0.613
SS02844,21,Female,Senior,Business Analytics,2.4,81,20,6,1,3,3,9,5,Cybersecurity,2,0,4,3,1,0,5,1,3,3,3,0,1,1,1,2,5,1,2,4,5,2,3,0,9,2,4,4,2,1,3,2,0,2,2,7,8,7,1,0,1,Cybersecurity Analyst,35,3.06,10,5.67,0.431
SS02845,20,Female,Junior,Business Analytics,3.55,92,26,6,0,2,8,10,6,Business & Analytics,0,0,0,0,0,3,0,8,4,1,3,0,1,0,0,4,2,1,2,5,0,5,1,7,4,4,8,1,8,9,3,3,4,0,1,0,8,0,2,4,2,Data Analyst,28,3.86,8,8.0,0.741
SS02846,20,Male,Sophomore,Information Technology,2.97,85,15,8,2,1,9,7,5,Cloud & Infrastructure,8,1,6,6,5,8,4,2,1,5,6,1,0,0,7,3,0,1,8,4,8,1,2,2,1,3,2,4,2,0,0,2,0,2,3,2,0,1,3,6,2,DevOps Engineer,34,3.59,11,7.0,0.509
SS02847,20,Female,Freshman,Electrical Engineering,2.35,84,25,6,0,1,8,2,5,Cybersecurity,1,0,3,1,2,1,9,1,0,3,2,2,5,2,2,1,3,4,3,0,8,4,1,2,7,3,1,1,4,3,0,1,0,2,2,0,7,4,1,0,3,SOC Analyst,34,2.91,7,5.0,0.483
SS02848,21,Male,Freshman,Software Engineering,2.29,88,9,6,2,1,6,10,5,Cybersecurity,4,5,2,0,1,0,6,4,4,0,3,3,0,1,1,1,4,0,3,2,8,4,5,1,7,0,3,0,1,2,1,5,3,0,0,1,5,3,2,3,1,SOC Analyst,32,3.09,9,7.0,0.365
SS02849,25,Male,Freshman,Artificial Intelligence,2.9,93,17,6,2,1,6,8,5,Cybersecurity,1,0,2,1,0,3,3,0,2,0,3,4,2,4,4,1,0,3,0,4,8,0,2,2,7,1,0,3,1,3,0,10,3,4,4,1,3,1,0,2,5,Cybersecurity Analyst,31,3.13,9,6.33,0.564
SS02850,21,Female,Junior,Cybersecurity,3.92,71,16,6,2,0,6,7,5,Web Development,3,4,6,1,1,4,0,4,1,0,2,1,4,4,1,6,1,7,4,0,0,2,7,3,4,7,0,3,1,3,4,3,2,6,2,0,8,2,3,3,5,Full Stack Developer,35,3.49,8,6.0,0.588
SS02851,21,Male,Junior,Artificial Intelligence,2.28,86,15,10,2,0,8,8,5,Data & AI,3,0,3,2,3,3,3,6,4,2,0,3,1,1,3,1,2,3,0,2,1,6,2,3,0,1,6,4,5,3,8,5,3,2,5,2,6,2,7,4,1,Data Scientist,37,3.27,12,7.0,0.4
SS02852,22,Female,Senior,Cybersecurity,3.35,84,24,8,0,0,4,8,9,Business & Analytics,4,1,1,0,3,0,2,7,1,1,2,0,2,1,2,2,2,0,0,2,2,2,0,6,1,4,6,0,5,8,0,1,2,1,3,5,8,2,1,0,0,Data Analyst,31,2.9,8,7.0,0.641
SS02853,22,Male,Sophomore,Computer Science,3.23,59,17,11,3,1,9,8,8,Software Development,1,1,5,0,6,7,1,4,4,4,1,4,2,2,0,7,3,7,0,1,4,5,5,1,4,0,1,1,3,3,0,7,9,0,2,5,4,2,0,2,7,Software Engineer,34,3.68,15,8.33,0.405
SS02854,24,Male,Junior,Computer Science,2.74,89,16,9,1,1,8,6,6,Software Development,3,3,7,3,0,0,3,0,1,2,0,2,2,6,0,7,1,8,0,3,3,2,1,2,0,3,1,9,2,0,2,7,7,2,0,3,6,2,3,8,5,Software Engineer,32,3.72,11,6.67,0.504
SS02855,23,Female,Senior,Computer Science,3.61,88,41,9,2,1,1,6,3,Data & AI,4,3,2,5,0,0,2,4,0,1,3,0,2,2,4,0,3,4,2,3,1,7,1,0,4,0,6,3,7,1,9,4,0,1,2,2,6,2,7,1,3,Data Scientist,33,3.36,12,3.33,0.851
SS02856,19,Male,Sophomore,Information Technology,3.8,63,22,12,2,3,8,3,4,Cloud & Infrastructure,6,2,4,3,8,1,0,5,3,8,4,3,2,1,5,0,2,0,8,4,7,3,0,4,1,4,3,0,2,3,2,1,0,0,3,2,6,0,3,6,2,Cloud Engineer,33,3.67,17,5.0,0.567
SS02857,22,Female,Freshman,Computer Science,2.79,80,17,5,4,1,7,6,4,Cybersecurity,1,0,2,0,1,1,5,2,0,2,3,3,0,0,1,4,2,0,3,0,10,3,0,2,4,2,0,3,2,3,3,7,0,2,4,1,2,6,0,0,1,Penetration Tester,29,2.93,10,5.67,0.464
SS02858,22,Female,Freshman,Data Science,3.23,77,19,7,0,2,7,3,7,Business & Analytics,4,1,4,3,3,1,3,7,1,1,1,5,2,0,0,1,5,2,4,0,0,3,0,6,1,0,1,4,2,2,4,1,1,5,0,0,6,6,2,1,3,Business Analyst,33,2.91,9,5.67,0.535
SS02859,18,Female,Junior,Data Science,2.68,73,22,5,2,1,4,7,6,Data & AI,3,7,0,0,0,3,2,2,0,7,0,3,4,2,1,1,2,0,3,3,0,7,0,0,2,2,10,0,7,1,6,9,4,1,4,3,2,1,8,5,0,AI Engineer,30,3.83,8,5.67,0.444
SS02860,22,Female,Junior,Computer Science,2.96,79,22,6,1,3,7,5,6,Software Development,4,0,3,1,2,0,2,0,6,0,3,8,0,5,1,6,0,4,2,2,0,2,8,1,2,7,3,0,1,5,2,4,4,6,1,0,7,5,2,1,2,Backend Developer,32,3.5,10,6.0,0.528
SS02861,20,Male,Freshman,Data Science,3.41,74,20,6,2,2,5,6,8,Cybersecurity,5,4,5,1,3,2,6,2,3,1,2,0,0,1,1,2,4,3,3,3,7,2,2,3,9,0,2,0,4,0,1,5,2,5,1,1,8,1,4,1,4,SOC Analyst,36,3.14,10,6.33,0.555
SS02862,21,Female,Senior,Cybersecurity,4.0,89,23,6,1,1,3,8,5,Cloud & Infrastructure,0,2,0,6,1,6,1,0,3,6,0,4,2,2,2,7,3,1,1,1,2,2,0,3,2,0,0,1,0,0,2,4,3,0,1,4,3,9,1,0,2,Automation Engineer,30,2.9,8,5.33,0.772
SS02863,22,Male,Freshman,Cybersecurity,2.97,73,14,6,0,5,10,8,5,Cloud & Infrastructure,8,1,1,1,6,0,2,1,2,9,0,5,1,2,6,2,2,3,6,0,9,5,1,0,0,5,2,5,3,1,6,2,0,5,0,0,2,0,2,7,1,Cloud Engineer,32,3.56,11,7.67,0.425
SS02864,21,Male,Junior,Artificial Intelligence,3.38,81,26,6,1,1,4,10,8,Data & AI,5,2,4,3,1,5,1,4,3,9,3,2,3,2,1,2,4,1,3,2,0,6,1,4,2,2,7,1,5,2,6,5,1,0,2,1,5,4,5,6,3,AI Engineer,39,3.28,8,7.33,0.644
SS02865,19,Female,Junior,Information Technology,3.27,70,17,8,0,1,7,5,4,Data & AI,3,4,2,0,2,0,1,9,3,1,0,1,2,1,5,0,0,0,0,3,5,7,2,3,6,1,9,4,5,2,8,7,1,0,0,4,8,5,6,2,0,Data Scientist,31,3.94,9,5.33,0.481
SS02866,22,Male,Freshman,Artificial Intelligence,2.72,71,23,5,3,2,8,4,7,Cybersecurity,1,1,0,4,5,0,6,1,3,0,3,0,2,6,3,4,1,2,3,0,6,0,2,0,5,1,3,4,4,2,1,5,3,0,5,1,0,2,1,0,5,Penetration Tester,31,3.06,10,6.33,0.446
SS02867,21,Female,Freshman,Business Analytics,3.14,86,22,10,2,2,5,6,7,Cloud & Infrastructure,7,0,4,8,6,10,2,0,4,6,4,3,3,2,7,5,2,0,6,0,9,4,2,1,4,2,0,2,2,0,3,0,2,4,4,3,1,3,3,6,1,DevOps Engineer,34,3.97,14,6.0,0.602
SS02868,21,Male,Junior,Artificial Intelligence,3.32,91,20,6,1,0,6,8,6,Business & Analytics,0,5,0,2,0,3,5,8,0,4,6,0,2,1,4,5,2,2,1,2,1,0,4,6,2,1,7,3,7,5,3,0,0,2,1,1,7,0,4,4,3,Data Analyst,32,3.53,7,6.67,0.647
SS02869,24,Female,Senior,Cybersecurity,2.48,69,25,10,1,1,7,8,6,Cloud & Infrastructure,8,6,1,10,7,9,2,0,2,9,2,1,4,3,6,3,0,4,7,0,5,3,0,0,2,0,0,2,1,2,0,1,3,3,0,1,2,2,1,7,1,DevOps Engineer,32,3.75,12,7.0,0.41
SS02870,23,Female,Senior,Computer Science,2.57,98,20,6,2,3,4,7,9,Cloud & Infrastructure,1,4,2,6,0,4,0,0,0,8,4,2,3,2,3,6,3,3,3,2,2,0,2,3,0,2,1,4,1,1,4,8,0,1,2,3,2,6,0,2,1,Automation Engineer,33,3.06,11,6.67,0.566
SS02871,24,Female,Sophomore,Business Analytics,3.52,79,12,9,4,1,4,6,10,Web Development,0,7,0,2,1,2,1,3,4,0,1,0,3,2,3,7,4,7,4,8,2,2,6,3,2,8,2,4,2,2,3,0,5,7,2,4,10,3,2,2,6,Full Stack Developer,36,3.78,14,6.67,0.538
SS02872,21,Female,Senior,Software Engineering,3.48,77,14,8,2,0,4,8,8,Cybersecurity,0,5,0,0,1,6,6,1,3,1,3,1,5,0,0,1,2,4,1,1,7,3,2,3,7,1,0,0,0,3,5,6,2,1,2,0,1,1,0,2,4,Penetration Tester,31,2.94,10,6.67,0.535
SS02873,25,Female,Freshman,Computer Science,3.3,84,16,7,1,1,6,6,6,Data & AI,0,6,1,3,0,0,0,4,1,6,3,7,3,6,0,2,0,5,2,0,1,7,2,3,3,1,3,3,7,2,7,7,4,3,2,0,2,4,7,0,1,Machine Learning Engineer,32,3.69,9,6.0,0.566
SS02874,18,Female,Freshman,Electrical Engineering,3.1,86,29,5,1,1,8,8,6,Data & AI,2,0,2,5,4,0,3,5,1,5,2,2,0,2,1,4,2,0,0,2,0,5,2,1,0,0,6,3,5,0,9,5,1,4,5,2,1,0,8,4,0,Machine Learning Engineer,30,3.43,7,7.33,0.654
SS02875,23,Male,Sophomore,Cybersecurity,2.76,76,20,5,2,2,8,7,5,Software Development,3,2,9,4,2,0,1,3,3,2,7,0,4,0,4,6,0,7,2,3,1,0,6,2,1,0,0,0,1,4,2,7,8,5,1,3,8,2,3,0,6,Software Engineer,32,3.81,9,6.67,0.459
SS02876,20,Female,Senior,Cybersecurity,3.52,80,16,10,1,1,6,7,8,Data & AI,2,1,4,2,0,5,3,4,1,4,1,3,0,0,4,3,2,3,0,2,0,9,4,5,2,2,3,1,4,3,5,6,4,2,1,1,5,1,6,3,0,Data Scientist,35,3.17,12,7.0,0.578
SS02877,19,Female,Freshman,Electrical Engineering,3.31,77,24,5,1,1,8,5,6,Systems & Networking,2,2,3,4,4,2,3,0,3,3,2,1,0,3,1,8,1,1,1,0,6,2,4,4,5,4,0,3,0,2,0,10,0,2,0,3,4,5,5,0,5,Embedded Systems Engineer,32,3.38,7,6.33,0.59
SS02878,19,Male,Freshman,Information Technology,3.65,70,12,5,1,1,6,9,4,Cloud & Infrastructure,2,0,0,1,5,3,3,2,0,4,2,2,2,4,9,0,3,0,6,6,8,2,2,4,5,5,3,5,1,5,5,4,1,5,1,0,3,2,1,8,5,Cloud Engineer,35,3.69,7,6.33,0.503
SS02879,25,Male,Freshman,Software Engineering,4.0,92,25,7,1,2,6,6,8,Software Development,0,2,1,5,3,0,0,3,8,2,0,7,0,1,2,8,3,4,3,1,0,2,6,1,0,7,3,0,2,7,0,7,4,0,5,6,10,0,3,1,2,Backend Developer,30,3.97,10,6.67,0.808
SS02880,19,Male,Sophomore,Computer Science,3.12,62,26,6,3,1,6,9,7,Business & Analytics,2,2,1,2,0,3,3,9,5,3,0,3,2,1,1,3,0,3,1,0,4,2,3,5,0,5,6,4,6,7,5,2,2,0,4,2,6,7,1,0,2,Data Analyst,34,3.44,10,7.33,0.481
SS02881,23,Male,Junior,Data Science,4.0,74,15,7,0,0,9,5,7,Cybersecurity,4,3,3,2,2,0,8,1,5,3,0,2,2,2,4,1,2,4,0,3,10,3,1,2,6,5,3,3,1,4,3,6,2,2,3,1,5,3,5,0,0,SOC Analyst,36,3.31,7,7.0,0.611
SS02882,21,Female,Senior,Computer Science,2.41,94,37,4,1,1,9,6,7,Cloud & Infrastructure,7,1,0,0,7,3,0,1,5,6,2,0,3,2,8,2,0,4,5,0,6,1,0,2,0,2,4,5,3,7,0,1,2,3,5,1,5,3,3,7,1,Cloud Engineer,32,3.66,6,7.33,0.656
SS02883,21,Male,Freshman,Software Engineering,3.41,78,20,5,1,1,7,7,9,Cybersecurity,1,3,3,0,4,2,10,1,6,0,1,2,5,2,0,4,0,6,4,2,6,1,2,3,7,2,3,1,0,0,3,8,3,4,0,2,1,1,4,2,4,Penetration Tester,34,3.32,7,7.67,0.58
SS02884,22,Female,Freshman,Business Analytics,3.25,95,16,8,0,2,8,7,7,Business & Analytics,3,2,6,4,2,3,3,5,3,2,1,4,5,2,5,2,2,0,2,2,1,3,2,8,0,3,2,2,2,0,5,2,0,1,3,5,4,9,4,0,3,Business Analyst,36,3.25,10,7.33,0.627
SS02885,21,Male,Freshman,Data Science,2.97,90,29,5,0,3,7,5,7,Systems & Networking,2,3,2,0,2,0,1,2,0,1,4,3,4,5,4,8,0,2,3,3,8,0,5,6,6,1,0,0,2,2,5,5,6,6,2,2,4,3,5,0,0,IT Support Engineer,32,3.66,8,6.33,0.657
SS02886,25,Female,Senior,Cybersecurity,3.47,65,17,9,2,0,6,10,6,Data & AI,7,2,1,2,3,0,4,2,5,9,2,4,4,1,4,1,6,4,5,0,4,4,5,5,0,0,8,1,8,3,10,9,4,3,4,1,2,1,6,2,0,AI Engineer,36,4.06,11,7.33,0.483
SS02887,18,Female,Junior,Cybersecurity,2.72,86,17,7,2,2,9,9,8,Web Development,3,3,5,0,1,0,2,2,2,1,0,5,0,4,3,5,3,7,2,2,1,3,5,6,3,5,0,5,5,3,1,5,6,6,2,1,5,2,4,1,4,Full Stack Developer,36,3.42,11,8.67,0.49
SS02888,19,Female,Freshman,Electrical Engineering,3.2,60,20,4,2,3,7,3,5,Data & AI,0,2,5,4,4,3,1,3,1,8,0,3,2,3,3,0,3,2,0,2,2,6,5,1,1,1,6,0,4,5,6,7,0,0,1,1,3,3,5,1,4,Machine Learning Engineer,34,3.26,9,5.0,0.432
SS02889,23,Male,Sophomore,Cybersecurity,3.61,79,19,4,0,0,5,7,5,Business & Analytics,0,4,6,5,0,2,2,7,2,2,2,0,2,2,3,3,4,0,3,3,3,1,5,9,0,1,1,2,0,0,3,3,5,3,3,0,7,8,1,1,8,Business Analyst,33,3.52,4,5.67,0.611
SS02890,22,Female,Senior,Business Analytics,3.17,85,25,4,2,1,8,7,10,Cybersecurity,5,7,1,2,3,1,6,3,5,0,2,2,1,5,2,0,3,0,0,0,3,2,2,3,7,0,1,4,4,5,0,8,0,2,2,1,7,4,1,2,0,Cybersecurity Analyst,32,3.31,7,8.33,0.626
SS02891,20,Male,Senior,Electrical Engineering,3.33,76,13,7,3,2,6,9,6,Data & AI,3,1,0,3,0,1,1,8,0,3,3,0,1,1,4,4,5,3,2,4,0,5,2,0,1,0,9,4,5,4,7,8,1,4,3,1,9,0,8,2,5,Data Scientist,33,3.79,12,7.0,0.496
SS02892,20,Male,Junior,Electrical Engineering,2.79,69,24,8,1,3,6,3,6,Software Development,0,1,7,3,4,2,3,2,1,0,4,3,0,5,3,10,4,7,0,0,3,3,2,3,1,1,3,0,3,1,0,7,7,3,3,4,8,0,3,2,8,Software Engineer,33,3.76,12,5.0,0.453
SS02893,20,Male,Senior,Electrical Engineering,2.95,88,14,6,0,0,6,6,6,Cloud & Infrastructure,3,3,2,3,4,1,0,3,0,7,3,5,0,2,6,3,3,1,8,0,8,1,2,2,3,0,3,2,3,5,0,0,0,2,1,1,3,2,5,6,1,Cloud Engineer,33,3.24,6,6.0,0.516
SS02894,21,Male,Freshman,Cybersecurity,2.41,83,16,7,1,0,5,4,10,Software Development,3,5,2,3,1,3,5,4,7,0,1,5,0,1,7,8,2,4,6,0,0,0,7,3,2,7,0,2,3,2,0,4,9,4,5,5,7,1,0,0,3,Backend Developer,32,4.09,8,6.33,0.411
SS02895,18,Female,Senior,Artificial Intelligence,2.95,76,11,14,4,2,5,5,6,Data & AI,3,3,1,3,1,0,2,1,1,6,5,2,4,2,1,0,4,0,2,3,5,5,4,2,0,1,10,0,5,0,4,9,2,1,1,4,4,2,7,0,4,Machine Learning Engineer,34,3.35,20,5.33,0.416
SS02896,22,Female,Sophomore,Electrical Engineering,2.89,66,18,3,1,2,6,6,8,Cybersecurity,1,4,2,0,5,2,8,5,0,2,3,3,3,0,4,5,3,3,0,1,6,2,0,2,5,4,2,5,2,0,0,6,2,4,6,2,6,2,1,3,0,Penetration Tester,33,3.45,6,6.67,0.401
SS02897,23,Male,Sophomore,Business Analytics,2.69,88,22,6,0,0,5,5,9,Data & AI,3,1,1,1,2,0,2,1,0,8,0,0,1,4,3,0,1,2,1,1,3,4,2,0,1,2,7,5,6,0,7,8,2,2,0,5,3,2,8,2,1,AI Engineer,33,3.09,6,6.33,0.54
SS02898,18,Female,Sophomore,Electrical Engineering,3.42,95,22,8,1,2,8,7,7,Software Development,2,1,6,3,0,1,0,2,3,1,2,3,3,5,4,6,0,9,6,3,2,0,1,5,3,0,0,1,4,4,3,4,4,3,0,0,4,6,2,5,5,Software Engineer,33,3.52,11,7.33,0.705
SS02899,20,Male,Freshman,Software Engineering,3.18,82,12,7,3,1,7,6,6,Data & AI,2,5,4,1,3,4,0,7,2,4,0,0,4,2,0,3,0,2,4,3,0,7,0,1,2,2,8,4,9,4,5,7,0,0,2,7,6,0,6,0,2,Data Scientist,30,4.07,11,6.33,0.5
SS02900,21,Female,Senior,Computer Science,2.83,88,25,9,0,0,7,5,5,Data & AI,1,0,1,3,0,1,4,2,1,8,0,5,0,4,4,0,3,1,2,5,2,8,2,0,0,1,7,5,8,1,5,7,3,4,4,2,4,1,10,3,6,AI Engineer,34,3.76,9,5.67,0.588
SS02901,18,Female,Sophomore,Electrical Engineering,2.0,66,30,5,3,2,6,5,4,Software Development,1,3,2,2,3,0,2,0,5,3,4,7,0,3,1,7,2,1,4,2,4,4,5,3,7,6,1,2,2,4,2,2,4,4,3,0,8,4,1,4,5,Backend Developer,37,3.43,10,5.0,0.353
SS02902,20,Male,Senior,Data Science,3.41,100,14,13,4,0,5,6,7,Data & AI,2,5,6,3,2,5,4,3,1,7,1,4,3,0,0,5,2,6,2,6,0,7,2,0,3,3,9,3,7,6,6,8,3,1,2,1,0,0,5,1,0,Machine Learning Engineer,34,3.94,17,6.0,0.668
SS02903,22,Female,Senior,Electrical Engineering,3.65,94,17,8,1,1,7,7,4,Cybersecurity,0,3,0,2,3,1,7,0,2,1,1,0,4,3,4,0,0,2,4,4,7,1,0,2,7,3,0,2,3,0,0,7,1,0,0,3,8,1,2,2,0,Cybersecurity Analyst,28,3.21,10,6.0,0.696
SS02904,19,Female,Senior,Data Science,2.53,75,11,8,0,1,8,8,8,Web Development,4,0,3,0,0,1,2,2,0,0,4,2,1,4,3,9,0,6,5,5,2,1,6,2,1,5,0,1,0,0,3,2,5,6,1,3,5,6,2,0,9,Full Stack Developer,31,3.58,9,8.0,0.339
SS02905,20,Male,Freshman,Data Science,4.0,74,17,4,3,3,10,5,6,Cybersecurity,1,0,2,4,1,4,6,3,4,3,0,3,2,3,3,1,2,5,3,5,6,2,3,2,5,2,0,3,5,3,0,2,1,4,0,0,4,2,3,1,2,SOC Analyst,35,3.0,10,7.0,0.628
SS02906,22,Female,Senior,Computer Science,3.38,79,23,5,1,2,10,8,9,Software Development,0,0,8,6,4,6,3,0,1,2,1,0,0,0,2,6,1,6,8,0,4,3,0,1,3,2,3,2,1,4,2,5,8,1,1,1,6,4,0,0,9,Software Engineer,31,3.68,8,9.0,0.606
