Student_ID,Age,Gender,University_Year,Major,CGPA,Attendance_Percentage,Study_Hours_Per_Week,Projects_Completed,Certifications_Count,Internships,Communication_Skills,Teamwork,Problem_Solving,Interest_Domain,Skill_AWS,Skill_Adobe_XD,Skill_Agile,Skill_Ansible,Skill_Azure,Skill_CI_CD,Skill_Cybersecurity,Skill_Data_Analysis,Skill_Django,Skill_Docker,Skill_Elasticsearch,Skill_FastAPI,Skill_Figma,Skill_Flutter,Skill_GCP,Skill_Git,Skill_GraphQL,Skill_JavaScript,Skill_Kubernetes,Skill_Laravel,Skill_Linux,Skill_Machine_Learning,Skill_MongoDB,Skill_MySQL,Skill_Networking,Skill_Node.js,Skill_NumPy,Skill_PHP,Skill_Pandas,Skill_PostgreSQL,Skill_PyTorch,Skill_Python,Skill_REST_APIs,Skill_React,Skill_React_Native,Skill_Redis,Skill_SQL,Skill_Scrum,Skill_TensorFlow,Skill_Terraform,Skill_TypeScript,Career_Field
SS02627,22,Female,Sophomore,Information Technology,3.07,83,16,3,2,2,6,7,7,Business & Analytics,5,2,3,0,2,0,0,6,0,5,2,5,0,2,4,2,0,0,1,0,4,1,1,7,2,2,5,3,8,6,2,0,6,4,3,2,6,0,1,1,1,Data Analyst
SS02628,23,Female,Junior,Electrical Engineering,3.06,88,11,8,4,1,5,4,8,Business & Analytics,0,3,9,0,1,0,0,7,3,2,0,0,0,2,1,2,7,3,3,2,4,1,0,8,2,2,4,5,0,0,0,1,1,0,3,3,5,7,5,1,5,Business Analyst
SS02629,22,Female,Junior,Data Science,3.25,80,16,6,1,1,4,8,3,Business & Analytics,2,3,10,2,2,3,0,9,1,5,0,3,0,1,1,1,1,2,3,0,3,2,3,8,5,2,3,4,2,3,1,5,2,3,3,1,4,7,0,1,4,Business Analyst
SS02630,21,Male,Junior,Electrical Engineering,3.13,74,17,8,2,0,7,6,7,Business & Analytics,2,0,1,6,0,0,0,6,2,0,0,1,7,3,0,2,1,3,3,4,0,1,3,7,3,4,8,0,8,10,3,4,1,6,2,1,6,0,2,1,0,Data Analyst
SS02631,22,Male,Junior,Software Engineering,3.07,80,17,9,1,0,5,8,6,Data & AI,2,1,0,4,6,5,2,5,2,0,0,1,1,5,2,0,0,3,0,4,1,6,0,0,0,0,5,3,4,0,6,5,2,3,6,2,7,3,7,2,1,Data Scientist
SS02632,20,Male,Sophomore,Business Analytics,3.5,80,26,4,2,0,6,6,6,Cloud & Infrastructure,3,3,5,6,2,7,5,2,2,5,5,3,1,0,1,4,7,0,3,3,2,0,4,1,0,3,3,1,0,4,1,8,1,1,6,1,2,5,4,3,2,Automation Engineer
SS02633,18,Male,Junior,Computer Science,3.2,62,23,9,2,0,5,3,8,Cloud & Infrastructure,5,1,4,8,5,5,0,0,1,6,3,4,0,1,5,3,2,5,7,1,6,2,2,1,0,0,0,3,3,3,1,2,1,3,0,5,2,4,1,6,4,DevOps Engineer
SS02634,21,Male,Sophomore,Cybersecurity,3.56,86,11,9,4,1,6,6,8,Cloud & Infrastructure,6,2,4,6,7,8,5,0,1,9,0,4,5,4,6,2,3,3,6,3,8,4,2,0,1,0,3,1,1,1,5,4,2,4,3,4,0,7,4,6,4,DevOps Engineer
SS02635,18,Female,Sophomore,Computer Science,2.95,76,9,10,2,0,9,8,5,Data & AI,4,2,0,3,2,2,4,8,0,0,2,2,1,6,4,1,2,0,4,1,1,7,0,5,3,0,8,3,7,0,4,10,2,1,0,1,8,4,8,0,2,Data Scientist
SS02636,21,Female,Sophomore,Information Technology,2.66,87,29,5,1,2,2,5,7,Software Development,4,2,5,2,2,0,4,2,2,4,1,1,9,4,1,7,2,5,0,1,4,2,1,2,0,2,0,1,2,2,0,7,6,1,4,0,7,4,3,2,8,Software Engineer
SS02637,19,Male,Sophomore,Business Analytics,2.78,66,23,5,2,3,7,7,6,Cybersecurity,0,2,3,0,4,0,7,5,3,1,3,0,3,0,1,0,3,2,2,1,6,3,5,4,6,3,0,0,2,1,0,6,0,5,0,0,8,5,4,3,4,Cybersecurity Analyst
SS02638,21,Female,Sophomore,Computer Science,3.52,78,27,9,1,1,5,7,3,Data & AI,3,2,2,0,1,1,0,0,1,7,0,1,1,0,2,3,4,2,1,2,2,5,3,0,0,0,7,2,4,2,6,7,1,0,4,0,3,0,7,3,3,Machine Learning Engineer
SS02639,19,Male,Sophomore,Computer Science,3.2,66,17,4,1,1,7,6,7,Cybersecurity,4,2,6,0,0,0,9,0,0,1,0,2,0,1,0,4,0,1,0,1,7,2,1,0,8,3,0,1,0,2,0,8,2,2,2,0,0,3,0,0,0,Penetration Tester
SS02640,19,Female,Freshman,Artificial Intelligence,2.67,73,14,7,1,1,5,5,5,Cybersecurity,1,3,1,2,4,0,5,3,4,3,4,1,3,1,2,3,2,4,2,4,4,3,3,5,6,1,0,4,1,0,6,3,4,1,0,4,7,3,4,3,4,SOC Analyst
SS02641,18,Male,Sophomore,Cybersecurity,3.37,83,26,7,0,2,10,10,4,Cloud & Infrastructure,0,0,1,8,2,5,1,3,2,7,0,0,3,3,2,5,0,0,2,0,2,2,0,0,4,5,4,4,6,3,0,9,0,0,2,0,2,6,2,3,2,Automation Engineer
SS02642,24,Female,Sophomore,Cybersecurity,3.72,74,16,6,0,1,2,8,4,Data & AI,0,5,0,1,3,3,0,5,1,8,4,3,1,1,1,0,2,1,1,0,1,8,3,6,1,0,5,3,7,4,4,6,1,2,1,3,6,0,6,0,0,AI Engineer
SS02643,18,Male,Senior,Cybersecurity,2.46,77,4,7,1,0,9,5,8,Cybersecurity,6,0,4,3,1,1,8,3,1,1,0,2,0,1,4,3,7,1,2,0,7,0,0,6,5,1,3,2,3,2,3,8,2,2,4,0,7,6,0,5,0,Cybersecurity Analyst
SS02644,19,Female,Junior,Software Engineering,3.35,84,12,10,0,2,5,3,7,Data & AI,2,0,1,1,2,1,0,5,3,7,1,0,0,0,1,1,3,0,2,5,0,6,2,3,0,1,4,4,6,3,8,6,1,5,0,0,0,0,5,4,1,Machine Learning Engineer
SS02645,21,Male,Sophomore,Business Analytics,3.22,73,9,5,0,2,7,5,2,Data & AI,2,0,3,2,0,1,2,5,7,6,2,3,4,4,2,1,4,1,6,3,0,10,1,0,0,0,7,5,7,0,6,7,2,2,2,0,2,1,4,3,1,Machine Learning Engineer
SS02646,26,Male,Senior,Data Science,3.39,76,24,6,0,2,10,8,5,Data & AI,3,1,0,4,2,3,6,4,5,7,0,0,2,3,0,3,3,4,2,3,0,8,2,2,3,0,6,1,8,0,7,7,4,3,2,0,1,2,8,0,1,AI Engineer
SS02647,20,Female,Sophomore,Data Science,2.77,95,27,6,1,3,7,9,9,Cybersecurity,5,1,3,1,2,1,6,0,3,1,0,1,3,0,3,1,1,2,2,4,7,0,1,3,6,1,2,0,0,6,2,6,5,1,4,2,5,1,3,2,1,Penetration Tester
SS02648,20,Female,Senior,Computer Science,3.07,79,17,7,0,1,10,6,9,Business & Analytics,0,5,0,5,4,2,0,7,3,3,1,2,7,3,2,2,0,1,4,0,2,0,4,8,3,4,5,1,7,8,0,1,2,0,0,0,7,2,3,2,3,Data Analyst
SS02649,20,Male,Sophomore,Data Science,2.44,89,25,6,1,1,7,5,4,Software Development,3,5,3,3,4,0,0,0,6,1,0,6,6,2,2,7,3,0,0,3,0,0,6,4,2,7,1,4,0,8,0,7,8,0,3,2,5,4,0,0,5,Backend Developer
SS02650,21,Male,Junior,Business Analytics,2.62,70,25,7,2,1,7,7,7,Web Development,5,2,3,5,0,0,5,0,3,4,0,2,2,1,1,10,2,7,2,8,0,0,6,0,1,7,2,0,1,0,1,6,8,7,0,0,6,0,2,2,7,Full Stack Developer
SS02651,25,Male,Freshman,Computer Science,3.17,98,15,8,1,3,8,7,6,Web Development,0,0,3,4,3,2,4,2,3,1,2,1,3,2,3,6,3,6,0,2,5,0,5,0,1,7,1,2,1,4,0,2,5,7,1,3,9,0,2,4,7,Full Stack Developer
SS02652,24,Female,Freshman,Computer Science,3.39,82,15,7,1,2,8,8,9,Data & AI,2,2,0,3,4,3,1,2,2,9,4,2,1,0,4,1,3,3,2,1,1,8,0,1,0,2,6,0,8,1,7,5,0,0,0,5,5,2,8,0,2,AI Engineer
SS02653,20,Male,Freshman,Artificial Intelligence,3.17,83,26,4,2,4,7,3,9,Cybersecurity,0,4,2,0,1,3,6,0,0,2,2,1,0,3,1,2,1,6,6,1,5,3,3,0,8,1,4,3,3,0,2,8,6,2,3,2,6,0,0,1,3,Penetration Tester
SS02654,25,Male,Sophomore,Cybersecurity,3.39,88,7,9,4,4,8,6,6,Software Development,3,0,3,4,0,0,3,3,7,4,0,4,3,5,0,4,2,4,2,4,3,2,7,0,2,6,0,4,0,6,4,5,7,2,0,0,5,3,3,0,5,Backend Developer
SS02655,22,Female,Junior,Electrical Engineering,3.11,68,21,11,1,1,7,10,8,Software Development,0,1,5,0,1,1,1,3,6,0,3,6,3,0,0,4,0,3,0,2,2,0,6,0,2,7,1,1,2,9,4,10,5,3,4,1,6,0,1,3,1,Backend Developer
SS02656,20,Male,Freshman,Computer Science,3.12,82,21,7,1,2,4,10,8,Cybersecurity,3,1,0,1,2,0,6,0,3,1,0,3,2,1,0,0,1,0,1,0,7,1,2,0,6,3,2,2,3,2,2,4,4,2,0,2,4,1,1,2,1,Penetration Tester
SS02657,20,Female,Freshman,Computer Science,3.16,89,28,8,0,0,8,10,4,Business & Analytics,2,4,5,0,2,0,0,7,3,0,0,4,0,0,0,4,0,0,2,5,0,1,2,10,2,2,6,3,7,6,3,6,0,3,3,0,6,2,1,0,0,Data Analyst
SS02658,23,Female,Senior,Business Analytics,3.05,89,21,8,1,2,9,8,6,Web Development,0,3,2,2,1,0,3,3,1,1,1,4,4,1,0,7,4,5,3,0,3,1,6,3,0,7,4,0,3,1,3,1,8,7,1,2,5,0,3,2,7,Full Stack Developer
SS02659,22,Female,Freshman,Electrical Engineering,3.08,77,24,6,1,0,6,3,5,Systems & Networking,3,4,3,2,1,2,3,1,2,0,6,2,0,5,2,7,4,2,0,3,6,0,2,0,6,4,0,0,2,1,3,1,4,4,1,2,1,0,0,5,2,IT Support Engineer
SS02660,23,Male,Freshman,Information Technology,2.98,82,32,11,2,0,7,8,5,Data & AI,0,0,3,2,1,3,2,3,0,6,1,6,0,2,0,2,2,4,0,1,0,7,2,4,1,3,8,1,5,1,6,3,2,3,1,1,0,1,9,0,0,Machine Learning Engineer
SS02661,19,Male,Senior,Business Analytics,3.3,72,21,7,1,0,1,5,9,Data & AI,1,0,6,3,1,2,4,5,2,6,4,0,2,1,3,4,0,0,1,1,4,6,4,1,1,1,5,2,7,0,4,7,2,3,5,0,0,4,4,4,2,AI Engineer
SS02662,20,Female,Junior,Data Science,3.45,78,21,4,4,1,4,9,8,Business & Analytics,4,2,0,1,1,7,5,5,4,3,0,0,3,0,6,2,5,0,4,4,3,5,2,8,1,3,8,4,7,8,0,3,3,2,0,5,6,0,1,0,2,Data Analyst
SS02663,25,Male,Freshman,Software Engineering,3.76,80,19,10,0,1,9,6,6,Web Development,3,0,0,1,0,0,1,1,3,2,0,2,0,2,2,7,5,8,2,0,2,5,6,4,1,5,3,0,4,4,6,0,7,6,2,1,5,2,2,4,4,Full Stack Developer
SS02664,20,Female,Freshman,Computer Science,2.32,65,6,9,2,0,7,6,6,Data & AI,1,6,0,0,4,1,4,0,2,8,1,0,0,0,4,2,4,3,2,0,0,8,0,4,2,4,6,0,8,2,6,9,8,0,1,1,0,3,5,1,0,AI Engineer
SS02665,24,Female,Freshman,Business Analytics,3.16,69,24,5,1,0,6,9,5,Cloud & Infrastructure,0,4,4,6,3,7,0,1,8,6,2,3,2,0,0,8,3,1,2,4,0,2,1,1,2,2,1,1,1,6,2,10,3,0,0,0,2,9,1,3,4,Automation Engineer
SS02666,23,Male,Junior,Cybersecurity,3.86,85,33,4,1,1,6,8,7,Data & AI,3,3,0,5,2,3,0,8,1,1,0,2,4,4,1,0,0,2,0,1,4,5,5,3,1,2,8,4,4,2,6,9,1,3,6,0,7,5,8,5,2,Data Scientist
SS02667,21,Female,Senior,Data Science,3.58,76,17,7,2,0,8,6,5,Web Development,2,1,2,0,4,2,0,1,1,2,2,1,1,0,0,5,1,7,2,0,4,3,5,3,0,5,3,2,4,1,2,3,8,8,1,3,8,3,1,7,8,Full Stack Developer
SS02668,22,Male,Senior,Cybersecurity,2.82,94,16,8,3,1,5,8,4,Cybersecurity,2,0,0,0,0,3,7,4,0,1,4,2,3,1,2,0,5,3,0,1,8,3,2,3,6,1,3,1,3,2,3,8,5,2,1,1,8,2,3,2,4,Cybersecurity Analyst
SS02669,21,Male,Sophomore,Artificial Intelligence,3.33,67,5,4,0,2,8,9,10,Data & AI,3,0,1,1,0,1,2,2,5,8,0,3,3,3,1,1,2,0,1,4,0,5,0,0,0,2,5,0,9,2,9,5,0,4,1,0,2,3,8,0,2,Machine Learning Engineer
SS02670,21,Male,Senior,Electrical Engineering,2.61,87,28,6,2,0,4,5,8,Business & Analytics,1,3,2,4,1,4,0,6,0,0,0,0,6,1,2,1,2,2,0,2,0,1,3,8,0,4,8,1,5,6,0,0,0,2,3,6,8,2,1,4,0,Data Analyst
SS02671,19,Male,Junior,Business Analytics,3.12,100,24,7,2,1,5,5,7,Systems & Networking,0,6,0,1,1,0,0,4,3,4,2,3,2,1,2,5,5,1,0,4,8,2,2,2,6,2,0,0,1,1,2,8,3,0,2,1,0,0,0,3,4,Embedded Systems Engineer
SS02672,18,Female,Senior,Data Science,2.65,90,15,7,3,3,5,4,6,Cloud & Infrastructure,5,0,1,0,8,2,0,4,3,8,3,1,2,5,4,3,0,2,8,2,7,0,2,3,0,1,3,2,4,0,2,1,4,1,1,3,0,4,0,5,1,Cloud Engineer
SS02673,22,Male,Junior,Business Analytics,3.33,88,20,6,2,0,7,7,6,Data & AI,1,6,0,2,2,2,0,1,3,6,2,3,3,4,5,5,2,4,1,4,2,6,3,0,3,2,6,0,4,4,10,6,1,1,5,5,1,1,9,3,6,Machine Learning Engineer
SS02674,23,Female,Freshman,Business Analytics,2.98,78,21,7,2,1,4,8,8,Software Development,2,4,9,0,6,1,0,0,0,0,1,4,4,3,4,8,4,8,0,2,4,0,2,1,0,2,2,0,2,1,3,9,7,5,4,2,8,0,3,3,9,Software Engineer
SS02675,23,Male,Freshman,Artificial Intelligence,3.57,85,26,5,2,2,7,10,5,Cloud & Infrastructure,1,6,4,6,4,7,0,5,2,7,4,3,2,5,2,7,0,4,0,3,2,2,4,3,0,3,3,0,4,0,0,7,0,0,0,3,0,8,1,0,3,Automation Engineer
SS02676,24,Female,Junior,Software Engineering,3.48,75,18,4,0,1,5,7,6,Cloud & Infrastructure,0,2,0,7,6,5,1,0,1,4,0,2,0,2,3,6,1,0,4,4,1,1,0,3,0,4,0,1,2,5,4,8,2,3,0,2,2,8,0,3,0,Automation Engineer
SS02677,20,Male,Sophomore,Information Technology,2.73,100,14,8,2,1,7,6,8,Software Development,3,5,4,1,4,2,0,5,8,0,1,7,0,1,4,6,3,3,4,0,0,0,7,0,2,8,3,3,2,8,3,8,8,3,1,0,6,2,1,2,0,Backend Developer
SS02678,24,Female,Junior,Artificial Intelligence,2.84,82,13,7,2,0,7,6,6,Cybersecurity,0,0,4,3,3,1,6,0,3,4,2,3,0,2,5,0,2,3,0,6,10,1,0,1,7,2,7,0,3,3,6,7,4,4,0,0,1,0,4,2,2,Penetration Tester
SS02679,19,Male,Sophomore,Artificial Intelligence,2.65,79,26,4,1,0,5,6,5,Business & Analytics,2,2,6,4,4,5,4,4,0,0,0,2,5,5,2,4,0,1,2,3,5,2,0,8,2,0,2,0,2,4,0,2,2,4,2,0,6,6,3,3,4,Business Analyst
SS02680,22,Male,Junior,Computer Science,2.54,100,20,7,2,0,7,6,8,Cloud & Infrastructure,9,0,3,6,7,8,1,2,1,7,2,6,2,4,5,0,1,2,5,0,7,0,3,1,4,1,3,2,0,1,1,4,0,1,3,3,3,1,2,6,4,DevOps Engineer
SS02681,21,Female,Junior,Business Analytics,3.12,81,16,6,2,3,5,4,10,Systems & Networking,4,2,1,0,6,0,1,4,1,0,2,0,0,2,0,6,0,3,2,0,9,3,1,0,8,2,0,2,1,4,0,4,2,6,6,0,2,1,5,0,1,IT Support Engineer
SS02682,21,Male,Senior,Software Engineering,3.94,86,13,6,0,0,7,4,3,Data & AI,4,0,1,0,3,0,0,0,1,9,0,1,4,1,0,3,6,0,3,0,3,6,2,1,6,0,5,4,8,0,8,7,3,0,4,3,0,4,8,2,5,AI Engineer
SS02683,21,Male,Senior,Information Technology,2.85,76,29,11,2,1,6,7,6,Data & AI,2,0,2,0,2,0,4,4,3,7,3,3,1,0,4,0,1,0,2,3,3,5,1,2,0,5,6,1,5,5,7,9,3,3,5,5,0,0,9,3,5,Machine Learning Engineer
SS02684,21,Female,Senior,Artificial Intelligence,2.86,88,23,9,0,0,7,6,5,Software Development,4,0,8,1,3,1,0,2,4,2,2,3,0,0,3,6,4,4,0,3,2,4,0,0,2,5,2,5,3,1,2,7,7,0,1,1,5,4,0,6,5,Software Engineer
SS02685,23,Other,Freshman,Computer Science,3.02,98,14,7,4,1,6,6,8,Cloud & Infrastructure,5,1,4,8,8,10,0,0,1,5,4,1,0,4,8,4,1,6,7,2,7,1,4,1,4,3,0,4,4,0,2,0,2,6,0,0,0,2,4,4,3,DevOps Engineer
SS02686,25,Male,Junior,Artificial Intelligence,3.59,99,25,7,1,2,4,7,7,Cloud & Infrastructure,3,4,4,6,3,8,2,3,1,5,0,4,1,1,2,6,0,3,2,3,2,2,2,5,1,2,5,1,2,0,0,6,0,4,3,0,0,7,4,0,3,Automation Engineer
SS02687,18,Other,Freshman,Electrical Engineering,3.24,100,23,9,1,1,5,7,6,Cloud & Infrastructure,7,0,5,4,8,0,2,0,2,8,0,0,6,3,8,0,1,2,7,1,7,5,1,2,5,4,1,1,0,0,1,1,2,3,0,3,4,0,4,5,4,Cloud Engineer
SS02688,20,Male,Junior,Software Engineering,3.82,76,11,9,0,0,9,8,6,Business & Analytics,2,0,0,3,3,4,3,7,3,2,0,1,2,0,4,2,0,0,5,3,0,3,2,9,7,0,7,6,8,5,5,3,5,0,0,2,8,0,4,6,1,Data Analyst
SS02689,20,Male,Sophomore,Electrical Engineering,3.4,77,21,5,0,3,6,4,9,Cybersecurity,0,0,3,2,2,7,5,2,2,2,0,3,1,4,3,0,4,3,0,1,6,1,2,3,5,4,3,4,1,0,4,9,4,2,0,0,6,3,0,0,1,Cybersecurity Analyst
SS02690,22,Female,Freshman,Cybersecurity,3.05,79,28,6,1,1,8,5,5,Cloud & Infrastructure,8,3,0,3,6,2,0,2,3,6,2,1,3,1,7,1,0,0,5,1,6,1,0,1,0,1,6,1,3,4,3,0,2,0,1,5,0,0,2,6,3,Cloud Engineer
SS02691,23,Male,Junior,Information Technology,3.39,85,22,9,2,1,6,4,4,Software Development,5,2,3,2,0,2,6,2,7,0,3,5,0,2,0,7,3,4,2,0,2,0,6,4,1,7,1,2,0,7,2,9,7,2,0,3,7,1,3,2,2,Backend Developer
SS02692,20,Female,Sophomore,Artificial Intelligence,3.34,81,20,7,1,4,5,6,8,Cybersecurity,3,6,2,0,1,2,6,0,0,3,0,4,4,2,0,0,2,0,0,3,9,5,6,2,5,3,2,3,1,4,2,2,4,1,2,2,5,3,0,4,2,SOC Analyst
SS02693,22,Male,Senior,Artificial Intelligence,3.89,82,25,8,1,1,4,6,4,Web Development,0,2,1,1,3,0,5,0,2,3,0,1,0,4,3,6,3,6,1,2,0,2,8,2,3,7,0,0,0,0,0,0,8,5,3,2,8,1,2,4,9,Full Stack Developer
SS02694,20,Male,Sophomore,Computer Science,3.05,69,34,6,1,2,10,8,6,Cybersecurity,2,0,6,3,0,0,7,5,1,3,4,1,2,2,0,0,3,4,2,2,6,1,0,0,4,4,5,0,2,2,1,6,3,5,3,3,2,4,3,1,3,Penetration Tester
SS02695,22,Female,Senior,Software Engineering,3.37,79,18,9,2,1,7,7,5,Systems & Networking,2,4,3,2,5,1,1,3,2,3,3,1,1,0,2,6,5,3,5,0,8,0,0,6,7,3,0,4,3,1,2,5,6,2,3,2,3,0,0,1,1,IT Support Engineer
SS02696,21,Female,Junior,Computer Science,3.57,79,13,8,3,0,6,4,10,Data & AI,2,5,3,5,5,4,0,4,2,5,1,1,4,0,0,0,3,0,0,1,1,7,3,2,4,3,7,0,6,0,5,7,0,4,6,0,5,2,7,0,0,AI Engineer
SS02697,21,Female,Freshman,Electrical Engineering,2.66,77,14,8,3,1,7,6,4,Cybersecurity,2,4,4,2,2,0,8,2,1,4,0,0,4,2,2,4,5,3,0,1,5,1,6,0,6,1,3,0,4,2,0,7,4,1,2,1,10,2,3,4,1,Cybersecurity Analyst
SS02698,21,Male,Senior,Artificial Intelligence,3.47,82,23,6,1,0,7,8,5,Web Development,1,2,2,1,0,1,3,4,2,1,0,0,3,0,0,6,1,8,0,0,2,4,6,0,1,8,3,0,0,3,2,2,6,8,1,3,7,2,1,0,5,Full Stack Developer
SS02699,19,Female,Senior,Electrical Engineering,3.12,76,16,5,1,1,6,6,3,Data & AI,5,0,1,0,0,4,3,4,3,6,0,0,6,6,1,0,2,2,0,0,2,5,7,4,0,0,7,3,10,0,5,6,1,2,1,2,0,1,5,5,0,AI Engineer
SS02700,21,Female,Senior,Artificial Intelligence,2.77,93,21,9,1,0,6,7,5,Data & AI,1,2,1,0,2,2,3,6,5,7,1,4,1,0,0,5,0,2,2,2,5,6,2,0,1,2,8,2,7,0,8,5,3,3,0,1,5,2,6,2,0,AI Engineer
SS02701,22,Male,Senior,Cybersecurity,2.85,98,25,6,0,2,6,6,6,Systems & Networking,4,1,3,5,4,2,4,2,3,1,2,3,2,0,0,8,7,3,1,4,6,1,5,3,9,0,0,3,2,5,1,1,1,2,3,3,3,0,1,2,0,IT Support Engineer
SS02702,21,Male,Freshman,Business Analytics,3.23,82,21,7,0,1,5,6,6,Business & Analytics,0,1,0,3,0,0,2,7,5,5,3,1,2,3,4,0,0,2,1,1,4,5,3,5,3,0,5,3,6,7,5,6,3,3,3,3,7,3,2,1,4,Data Analyst
SS02703,18,Female,Senior,Software Engineering,3.05,81,4,5,3,0,5,5,6,Cloud & Infrastructure,0,1,1,4,0,7,2,1,3,6,2,4,2,0,0,6,1,4,3,2,1,1,2,6,3,0,1,6,1,0,2,8,1,3,4,4,3,6,3,2,0,Automation Engineer
SS02704,24,Male,Freshman,Electrical Engineering,3.16,90,20,5,0,3,5,4,5,Cybersecurity,0,0,5,3,4,0,6,0,1,3,1,1,3,2,0,4,2,0,4,4,6,2,0,0,6,3,0,1,3,4,4,3,0,0,1,0,7,1,1,2,0,SOC Analyst
SS02705,21,Female,Junior,Data Science,3.62,85,15,7,0,2,6,9,6,Cloud & Infrastructure,8,2,5,2,5,2,2,2,2,7,1,3,1,2,5,0,3,0,9,0,9,2,2,2,3,4,2,2,5,0,0,3,3,0,0,2,0,4,2,7,1,Cloud Engineer
SS02706,22,Male,Freshman,Cybersecurity,2.94,78,25,10,1,0,9,5,6,Business & Analytics,4,3,4,1,0,1,3,7,2,2,1,1,0,2,2,3,5,3,0,6,4,1,3,5,1,2,6,2,6,9,3,0,1,1,0,1,7,0,0,1,2,Data Analyst
SS02707,21,Male,Junior,Information Technology,2.68,69,35,5,1,0,5,6,7,Business & Analytics,0,3,6,3,0,2,0,8,2,1,4,3,1,3,1,2,2,5,1,4,0,4,1,10,0,2,3,0,2,2,5,0,1,0,1,1,7,9,3,4,1,Business Analyst
SS02708,23,Male,Junior,Data Science,2.94,84,11,6,1,0,6,5,6,Systems & Networking,0,2,1,0,1,2,3,0,0,4,6,0,0,0,0,6,0,3,1,2,9,4,1,3,10,0,1,1,2,1,3,6,0,2,1,2,0,1,3,2,4,IT Support Engineer
SS02709,18,Female,Junior,Software Engineering,2.35,75,19,7,2,1,8,5,5,Cloud & Infrastructure,8,1,3,7,5,5,2,2,0,6,3,1,0,0,4,1,1,2,7,3,6,2,3,0,0,0,0,3,2,3,1,2,0,1,1,0,2,1,1,6,1,DevOps Engineer
SS02710,25,Male,Freshman,Electrical Engineering,2.93,95,15,8,1,1,8,8,6,Cloud & Infrastructure,6,2,3,2,3,0,2,1,3,5,2,4,2,1,8,0,1,0,7,4,7,0,4,2,0,4,3,5,2,3,0,0,1,2,1,1,2,3,1,6,3,Cloud Engineer
SS02711,22,Male,Junior,Data Science,2.38,82,20,11,0,2,4,9,7,Software Development,2,0,7,3,2,0,1,0,4,5,2,1,1,2,0,7,0,10,1,0,1,5,3,3,1,1,2,1,0,2,2,9,6,1,6,3,1,1,0,1,8,Software Engineer
SS02712,23,Female,Senior,Cybersecurity,3.13,100,30,5,1,2,5,10,8,Cybersecurity,5,2,2,1,1,1,6,4,3,0,1,5,4,0,1,3,0,0,2,3,7,1,1,4,5,3,3,1,2,3,2,5,0,0,3,0,7,1,0,0,1,Cybersecurity Analyst
SS02713,20,Female,Sophomore,Software Engineering,2.34,90,24,3,1,1,3,10,4,Systems & Networking,4,2,3,0,1,0,0,3,2,1,2,3,4,2,1,5,7,1,5,3,8,0,4,1,6,0,2,5,2,3,5,7,3,0,2,1,3,2,3,2,0,Embedded Systems Engineer
SS02714,22,Female,Junior,Information Technology,3.55,94,9,8,0,0,3,6,6,Software Development,1,0,0,3,0,0,3,0,9,2,2,4,1,1,4,7,2,1,2,4,3,2,6,4,2,7,2,3,0,7,0,6,5,3,5,4,8,5,2,0,1,Backend Developer
SS02715,20,Male,Sophomore,Information Technology,3.25,97,20,8,0,1,5,7,6,Cloud & Infrastructure,3,3,2,6,4,7,2,0,3,8,0,0,2,0,2,9,0,1,3,3,5,2,2,3,0,2,0,3,2,2,1,7,0,3,2,5,2,10,0,1,0,Automation Engineer
SS02716,20,Male,Freshman,Software Engineering,2.83,75,22,5,2,0,4,8,5,Cybersecurity,4,2,0,4,4,3,4,2,3,0,1,3,3,1,0,0,0,2,3,2,7,0,0,2,9,3,0,3,4,5,0,4,7,0,2,1,4,0,0,3,3,SOC Analyst
SS02717,21,Male,Freshman,Data Science,3.27,75,20,7,1,0,8,4,6,Cybersecurity,0,2,1,2,4,3,9,2,6,4,0,1,1,0,1,1,0,1,1,1,7,1,0,1,7,3,3,2,0,1,2,6,0,2,5,2,6,2,1,0,0,Penetration Tester
SS02718,20,Male,Junior,Business Analytics,3.17,87,14,6,2,1,7,6,3,Cloud & Infrastructure,7,2,0,5,9,7,2,4,2,8,3,3,0,3,10,3,5,4,6,2,9,4,0,1,0,0,0,3,1,1,6,5,2,3,0,0,0,3,0,5,4,DevOps Engineer
SS02719,21,Male,Freshman,Artificial Intelligence,3.56,64,26,6,0,1,5,6,7,Data & AI,4,2,0,3,2,1,2,3,0,5,3,2,1,1,0,4,1,2,0,6,0,6,0,4,3,1,10,3,9,2,8,6,0,4,0,4,0,2,8,4,0,Machine Learning Engineer
SS02720,21,Male,Senior,Software Engineering,2.21,71,22,6,3,0,9,6,6,Cybersecurity,2,2,1,2,2,2,6,0,3,2,0,1,3,1,2,5,2,7,1,4,6,0,0,2,9,3,0,1,3,1,1,3,0,1,2,1,6,0,0,0,3,SOC Analyst
SS02721,21,Male,Junior,Artificial Intelligence,4.0,73,18,8,2,2,8,7,7,Business & Analytics,8,1,5,0,2,5,0,3,2,3,0,0,3,2,4,0,0,0,4,2,0,0,3,7,3,3,2,0,1,2,2,1,2,6,1,1,6,8,2,0,3,Business Analyst
SS02722,24,Female,Senior,Cybersecurity,3.0,100,22,5,1,0,9,6,6,Business & Analytics,4,4,1,0,1,1,0,7,2,5,0,5,7,2,0,1,1,1,1,0,3,5,0,6,2,4,9,5,5,6,2,6,5,1,1,0,7,2,0,5,4,Data Analyst
